,Unnamed: 0,District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature,Crop_Fertilizer
1625,3274,Sangli,Reddish Brown,140,80,90,7.0,800,25,"Sugarcane, DAP"
1626,3276,Sangli,Reddish Brown,150,80,90,7.0,800,25,"Sugarcane, DAP"
1627,3277,Sangli,Reddish Brown,120,60,100,6.5,700,30,"Sugarcane, Urea"
1628,3281,Sangli,Reddish Brown,140,60,100,6.5,700,30,"Sugarcane, Urea"
1629,3283,Sangli,Reddish Brown,150,60,100,6.5,700,30,"Sugarcane, Urea"
1630,3289,Sangli,Reddish Brown,145,65,80,7.0,800,20,"Sugarcane, Urea"
1631,3292,Sangli,Reddish Brown,125,70,85,6.5,700,25,"Sugarcane, Urea"
1632,3293,Sangli,Reddish Brown,130,70,85,6.5,700,25,"Sugarcane, Urea"
1633,3295,Sangli,Reddish Brown,140,70,85,6.5,700,25,"Sugarcane, Urea"
1634,3296,Sangli,Reddish Brown,145,70,85,6.5,700,25,"Sugarcane, Urea"
1635,3298,Sangli,Reddish Brown,120,75,90,7.0,800,30,"Sugarcane, Urea"
1636,3299,Sangli,Reddish Brown,125,75,90,7.0,800,30,"Sugarcane, Urea"
1637,3300,Sangli,Reddish Brown,130,75,90,7.0,800,30,"Sugarcane, Urea"
1638,3301,Sangli,Reddish Brown,135,75,90,7.0,800,30,"Sugarcane, Urea"
1639,3302,Sangli,Reddish Brown,140,75,90,7.0,800,30,"Sugarcane, Urea"
1640,3303,Sangli,Reddish Brown,145,75,90,7.0,800,30,"Sugarcane, Urea"
1641,3305,Sangli,Reddish Brown,120,80,95,6.5,700,20,"Sugarcane, Urea"
1642,3309,Sangli,Reddish Brown,140,80,95,6.5,700,20,"Sugarcane, Urea"
1643,3310,Sangli,Reddish Brown,145,80,95,6.5,700,20,"Sugarcane, Urea"
1644,3311,Sangli,Reddish Brown,150,80,95,6.5,700,20,"Sugarcane, Urea"
1645,3313,Sangli,Red,85,40,120,6.0,700,20,"Grapes, Ferrous Sulphate"
1646,3317,Sangli,Red,80,45,125,6.5,800,25,"Grapes, Ferrous Sulphate"
1647,3318,Sangli,Red,85,45,125,6.5,800,25,"Grapes, Ferrous Sulphate"
1648,3320,Sangli,Red,95,45,125,6.5,800,25,"Grapes, Ferrous Sulphate"
1649,3324,Sangli,Red,90,50,130,7.0,700,30,"Grapes, Ferrous Sulphate"
1650,3325,Sangli,Red,95,50,130,7.0,700,30,"Grapes, Ferrous Sulphate"
1651,3328,Sangli,Red,85,55,135,7.5,800,20,"Grapes, Ferrous Sulphate"
1652,3330,Sangli,Red,95,55,135,7.5,800,20,"Grapes, Ferrous Sulphate"
1653,3332,Sangli,Red,80,60,140,6.0,700,25,"Grapes, Ferrous Sulphate"
1654,3336,Sangli,Red,100,60,140,6.0,700,25,"Grapes, Ferrous Sulphate"
1655,3339,Sangli,Red,90,40,125,6.5,800,30,"Grapes, 10:10:10 NPK"
1656,3342,Sangli,Red,80,45,130,7.0,700,20,"Grapes, 10:10:10 NPK"
1657,3344,Sangli,Red,90,45,130,7.0,700,20,"Grapes, 10:10:10 NPK"
1658,3346,Sangli,Red,100,45,130,7.0,700,20,"Grapes, 10:10:10 NPK"
1659,3347,Sangli,Red,80,50,135,7.5,800,25,"Grapes, 10:10:10 NPK"
1660,3349,Sangli,Red,90,50,135,7.5,800,25,"Grapes, 10:10:10 NPK"
1661,3350,Sangli,Red,95,50,135,7.5,800,25,"Grapes, 10:10:10 NPK"
1662,3351,Sangli,Red,100,50,135,7.5,800,25,"Grapes, 10:10:10 NPK"
1663,3354,Sangli,Red,90,55,140,6.0,700,30,"Grapes, 10:10:10 NPK"
1664,3355,Sangli,Red,95,55,140,6.0,700,30,"Grapes, 10:10:10 NPK"
1665,3356,Sangli,Red,100,55,140,6.0,700,30,"Grapes, 10:10:10 NPK"
1666,3357,Sangli,Red,80,60,120,6.5,800,20,"Grapes, 10:10:10 NPK"
1667,3359,Sangli,Red,90,60,120,6.5,800,20,"Grapes, 10:10:10 NPK"
1668,3361,Sangli,Red,100,60,120,6.5,800,20,"Grapes, 10:10:10 NPK"
1669,3369,Sangli,Red,90,45,135,7.5,800,30,"Grapes, Hydrated Lime"
1670,3372,Sangli,Red,80,50,140,6.0,700,20,"Grapes, Hydrated Lime"
1671,3374,Sangli,Red,90,50,140,6.0,700,20,"Grapes, Hydrated Lime"
1672,3376,Sangli,Red,100,50,140,6.0,700,20,"Grapes, Hydrated Lime"
1673,3379,Sangli,Red,90,55,120,6.5,800,25,"Grapes, Hydrated Lime"
1674,3381,Sangli,Red,100,55,120,6.5,800,25,"Grapes, Hydrated Lime"
1675,3382,Sangli,Red,80,60,125,7.0,700,30,"Grapes, Hydrated Lime"
1676,3383,Sangli,Red,85,60,125,7.0,700,30,"Grapes, Hydrated Lime"
1677,3385,Sangli,Red,95,60,125,7.0,700,30,"Grapes, Hydrated Lime"
1678,3386,Sangli,Red,100,60,125,7.0,700,30,"Grapes, Hydrated Lime"
1679,3387,Sangli,Red,80,40,135,7.5,800,20,"Grapes, Ferrous Sulphate"
1680,3388,Sangli,Red,85,40,135,7.5,800,20,"Grapes, Ferrous Sulphate"
1681,3389,Sangli,Red,90,40,135,7.5,800,20,"Grapes, Ferrous Sulphate"
1682,3396,Sangli,Red,100,45,140,6.0,700,25,"Grapes, Ferrous Sulphate"
1683,3397,Sangli,Red,80,50,120,6.5,800,30,"Grapes, Ferrous Sulphate"
1684,3399,Sangli,Red,90,50,120,6.5,800,30,"Grapes, Ferrous Sulphate"
1685,3401,Sangli,Red,100,50,120,6.5,800,30,"Grapes, Ferrous Sulphate"
1686,3406,Sangli,Red,100,55,125,7.0,700,20,"Grapes, Ferrous Sulphate"
1687,3411,Sangli,Red,100,60,130,7.5,800,25,"Grapes, Ferrous Sulphate"
1688,3412,Sangli,Red,80,40,140,6.0,700,30,"Grapes, 10:10:10 NPK"
1689,3413,Sangli,Red,85,40,140,6.0,700,30,"Grapes, 10:10:10 NPK"
1690,3415,Sangli,Red,95,40,140,6.0,700,30,"Grapes, 10:10:10 NPK"
1691,3417,Sangli,Red,80,45,120,6.5,800,20,"Grapes, 10:10:10 NPK"
1692,3420,Sangli,Red,95,45,120,6.5,800,20,"Grapes, 10:10:10 NPK"
1693,3421,Sangli,Red,100,45,120,6.5,800,20,"Grapes, 10:10:10 NPK"
1694,3423,Sangli,Red,85,50,125,7.0,700,25,"Grapes, 10:10:10 NPK"
1695,3424,Sangli,Red,90,50,125,7.0,700,25,"Grapes, 10:10:10 NPK"
1696,3426,Sangli,Red,100,50,125,7.0,700,25,"Grapes, 10:10:10 NPK"
1697,3428,Sangli,Red,85,55,130,7.5,800,30,"Grapes, 10:10:10 NPK"
1698,3431,Sangli,Red,100,55,130,7.5,800,30,"Grapes, 10:10:10 NPK"
1699,3432,Sangli,Red,80,60,135,6.0,700,20,"Grapes, 10:10:10 NPK"
1700,3437,Sangli,Black,120,60,40,5.5,500,20,"Maize, MOP"
1701,3439,Sangli,Black,130,60,40,5.5,500,20,"Maize, MOP"
1702,3442,Sangli,Black,145,60,40,5.5,500,20,"Maize, MOP"
1703,3445,Sangli,Black,125,65,45,6.0,600,25,"Maize, MOP"
1704,3446,Sangli,Black,130,65,45,6.0,600,25,"Maize, MOP"
1705,3452,Sangli,Black,125,70,50,6.5,500,30,"Maize, MOP"
1706,3454,Sangli,Black,135,70,50,6.5,500,30,"Maize, MOP"
1707,3456,Sangli,Black,145,70,50,6.5,500,30,"Maize, MOP"
1708,3457,Sangli,Black,150,70,50,6.5,500,30,"Maize, MOP"
1709,3458,Sangli,Black,120,75,55,7.0,600,20,"Maize, MOP"
1710,3459,Sangli,Black,125,75,55,7.0,600,20,"Maize, MOP"
1711,3460,Sangli,Black,130,75,55,7.0,600,20,"Maize, MOP"
1712,3461,Sangli,Black,135,75,55,7.0,600,20,"Maize, MOP"
1713,3462,Sangli,Black,140,75,55,7.0,600,20,"Maize, MOP"
1714,3466,Sangli,Black,125,80,60,7.5,500,25,"Maize, MOP"
1715,3467,Sangli,Black,130,80,60,7.5,500,25,"Maize, MOP"
1716,3469,Sangli,Black,140,80,60,7.5,500,25,"Maize, MOP"
1717,3470,Sangli,Black,145,80,60,7.5,500,25,"Maize, MOP"
1718,3473,Sangli,Black,125,60,45,5.5,600,30,"Maize, SSP"
1719,3478,Sangli,Black,150,60,45,5.5,600,30,"Maize, SSP"
1720,3482,Sangli,Black,135,65,50,6.0,500,20,"Maize, SSP"
1721,3483,Sangli,Black,140,65,50,6.0,500,20,"Maize, SSP"
1722,3484,Sangli,Black,145,65,50,6.0,500,20,"Maize, SSP"
1723,3488,Sangli,Black,130,70,55,6.5,600,25,"Maize, SSP"
1724,3489,Sangli,Black,135,70,55,6.5,600,25,"Maize, SSP"
1725,3490,Sangli,Black,140,70,55,6.5,600,25,"Maize, SSP"
1726,3491,Sangli,Black,145,70,55,6.5,600,25,"Maize, SSP"
1727,3492,Sangli,Black,150,70,55,6.5,600,25,"Maize, SSP"
1728,3493,Sangli,Black,120,75,60,7.0,500,30,"Maize, SSP"
1729,3496,Sangli,Black,135,75,60,7.0,500,30,"Maize, SSP"
1730,3498,Sangli,Black,145,75,60,7.0,500,30,"Maize, SSP"
1731,3499,Sangli,Black,150,75,60,7.0,500,30,"Maize, SSP"
1732,3501,Sangli,Black,125,80,40,7.5,600,20,"Maize, SSP"
1733,3502,Sangli,Black,130,80,40,7.5,600,20,"Maize, SSP"
1734,3503,Sangli,Black,135,80,40,7.5,600,20,"Maize, SSP"
1735,3504,Sangli,Black,140,80,40,7.5,600,20,"Maize, SSP"
1736,3505,Sangli,Black,145,80,40,7.5,600,20,"Maize, SSP"
1737,3506,Sangli,Black,150,80,40,7.5,600,20,"Maize, SSP"
1738,3509,Sangli,Black,130,60,50,5.5,500,25,"Maize, Urea"
1739,3513,Sangli,Black,150,60,50,5.5,500,25,"Maize, Urea"
1740,3516,Sangli,Black,130,65,55,6.0,600,30,"Maize, Urea"
1741,3519,Sangli,Black,145,65,55,6.0,600,30,"Maize, Urea"
1742,3521,Sangli,Black,120,70,60,6.5,500,20,"Maize, Urea"
1743,3523,Sangli,Black,130,70,60,6.5,500,20,"Maize, Urea"
1744,3524,Sangli,Black,135,70,60,6.5,500,20,"Maize, Urea"
1745,3526,Sangli,Black,145,70,60,6.5,500,20,"Maize, Urea"
1746,3527,Sangli,Black,150,70,60,6.5,500,20,"Maize, Urea"
1747,3528,Sangli,Black,120,75,40,7.0,600,25,"Maize, Urea"
1748,3529,Sangli,Black,125,75,40,7.0,600,25,"Maize, Urea"
1749,3530,Sangli,Black,130,75,40,7.0,600,25,"Maize, Urea"
1750,3532,Sangli,Black,140,75,40,7.0,600,25,"Maize, Urea"
1751,3533,Sangli,Black,145,75,40,7.0,600,25,"Maize, Urea"
1752,3534,Sangli,Black,150,75,40,7.0,600,25,"Maize, Urea"
1753,3535,Sangli,Black,120,80,45,7.5,500,30,"Maize, Urea"
1754,3536,Sangli,Black,125,80,45,7.5,500,30,"Maize, Urea"
1755,3537,Sangli,Black,130,80,45,7.5,500,30,"Maize, Urea"
1756,3538,Sangli,Black,135,80,45,7.5,500,30,"Maize, Urea"
1757,3539,Sangli,Black,140,80,45,7.5,500,30,"Maize, Urea"
1758,3542,Sangli,Black,120,60,55,5.5,600,20,"Maize, MOP"
1759,3546,Sangli,Black,140,60,55,5.5,600,20,"Maize, MOP"
1760,3547,Sangli,Black,145,60,55,5.5,600,20,"Maize, MOP"
1761,3548,Sangli,Black,150,60,55,5.5,600,20,"Maize, MOP"
1762,3551,Sangli,Black,130,65,60,6.0,500,25,"Maize, MOP"
1763,3555,Sangli,Black,150,65,60,6.0,500,25,"Maize, MOP"
1764,3564,Sangli,Black,125,75,45,7.0,500,20,"Maize, MOP"
1765,3566,Sangli,Black,135,75,45,7.0,500,20,"Maize, MOP"
1766,3567,Sangli,Black,140,75,45,7.0,500,20,"Maize, MOP"
1767,3569,Sangli,Black,150,75,45,7.0,500,20,"Maize, MOP"
1768,3570,Sangli,Black,120,80,50,7.5,600,25,"Maize, MOP"
1769,3572,Sangli,Black,130,80,50,7.5,600,25,"Maize, MOP"
1770,3573,Sangli,Black,135,80,50,7.5,600,25,"Maize, MOP"
1771,3581,Sangli,Black,140,60,60,5.5,500,30,"Maize, SSP"
1772,3584,Sangli,Black,120,65,40,6.0,600,20,"Maize, SSP"
1773,3585,Sangli,Black,125,65,40,6.0,600,20,"Maize, SSP"
1774,3586,Sangli,Black,130,65,40,6.0,600,20,"Maize, SSP"
1775,3587,Sangli,Black,135,65,40,6.0,600,20,"Maize, SSP"
1776,3594,Sangli,Black,135,70,45,6.5,500,25,"Maize, SSP"
1777,3598,Sangli,Black,120,75,50,7.0,600,30,"Maize, SSP"
1778,3600,Sangli,Black,130,75,50,7.0,600,30,"Maize, SSP"
1779,3602,Sangli,Black,140,75,50,7.0,600,30,"Maize, SSP"
1780,3603,Sangli,Black,145,75,50,7.0,600,30,"Maize, SSP"
1781,3605,Sangli,Black,120,80,55,7.5,500,20,"Maize, SSP"
1782,3606,Sangli,Black,125,80,30,7.5,500,20,"Maize, SSP"
1783,3608,Sangli,Black,135,80,30,7.5,500,20,"Maize, SSP"
1784,3611,Sangli,Black,150,80,40,7.5,500,20,"Maize, SSP"
1785,3612,Sangli,Black,100,40,40,6.0,800,15,"Wheat, 19:19:19 NPK"
1786,3615,Sangli,Black,115,40,40,6.0,800,15,"Wheat, 19:19:19 NPK"
1787,3616,Sangli,Black,120,40,40,6.0,800,15,"Wheat, 19:19:19 NPK"
1788,3617,Sangli,Black,100,45,45,6.5,900,20,"Wheat, 19:19:19 NPK"
1789,3621,Sangli,Black,120,45,45,6.5,900,20,"Wheat, 19:19:19 NPK"
1790,3623,Sangli,Black,105,50,50,7.0,800,25,"Wheat, 19:19:19 NPK"
1791,3624,Sangli,Black,110,50,50,7.0,800,25,"Wheat, 19:19:19 NPK"
1792,3626,Sangli,Black,120,50,50,7.0,800,25,"Wheat, 19:19:19 NPK"
1793,3627,Sangli,Black,100,55,55,7.5,900,15,"Wheat, 19:19:19 NPK"
1794,3629,Sangli,Black,110,55,55,7.5,900,15,"Wheat, 19:19:19 NPK"
1795,3630,Sangli,Black,115,55,55,7.5,900,15,"Wheat, 19:19:19 NPK"
1796,3631,Sangli,Black,120,55,55,7.5,900,15,"Wheat, 19:19:19 NPK"
1797,3632,Sangli,Black,100,60,60,6.0,800,20,"Wheat, 19:19:19 NPK"
1798,3634,Sangli,Black,110,60,60,6.0,800,20,"Wheat, 19:19:19 NPK"
1799,3635,Sangli,Black,115,60,60,6.0,800,20,"Wheat, 19:19:19 NPK"
1800,3643,Sangli,Black,105,45,50,7.0,800,15,"Wheat, Urea"
1801,3644,Sangli,Black,110,45,50,7.0,800,15,"Wheat, Urea"
1802,3645,Sangli,Black,115,45,50,7.0,800,15,"Wheat, Urea"
1803,3646,Sangli,Black,120,45,50,7.0,800,15,"Wheat, Urea"
1804,3648,Sangli,Black,105,50,55,7.5,900,20,"Wheat, Urea"
1805,3653,Sangli,Black,105,55,60,6.0,800,25,"Wheat, Urea"
1806,3655,Sangli,Black,115,55,60,6.0,800,25,"Wheat, Urea"
1807,3657,Sangli,Black,100,60,40,6.5,900,15,"Wheat, Urea"
1808,3659,Sangli,Black,110,60,40,6.5,900,15,"Wheat, Urea"
1809,3660,Sangli,Black,115,60,40,6.5,900,15,"Wheat, Urea"
1810,3664,Sangli,Black,110,40,50,7.0,800,15,"Wheat, 19:19:19 NPK"
1811,3673,Sangli,Black,105,50,60,6.0,800,25,"Wheat, 19:19:19 NPK"
1812,3678,Sangli,Black,105,55,40,6.5,900,15,"Wheat, 19:19:19 NPK"
1813,3679,Sangli,Black,110,55,40,6.5,900,15,"Wheat, 19:19:19 NPK"
1814,3680,Sangli,Black,115,55,40,6.5,900,15,"Wheat, 19:19:19 NPK"
1815,3683,Sangli,Black,105,60,45,7.0,800,20,"Wheat, 19:19:19 NPK"
1816,3685,Sangli,Black,115,60,45,7.0,800,20,"Wheat, 19:19:19 NPK"
1817,3692,Sangli,Black,100,45,60,6.0,800,15,"Wheat, Urea"
1818,3694,Sangli,Black,110,45,60,6.0,800,15,"Wheat, Urea"
1819,3695,Sangli,Black,115,45,60,6.0,800,15,"Wheat, Urea"
1820,3708,Sangli,Black,105,60,50,7.5,900,15,"Wheat, Urea"
1821,3710,Sangli,Black,115,60,50,7.5,900,15,"Wheat, Urea"
1822,3712,Sangli,Black,100,40,60,6.0,800,15,"Wheat, 19:19:19 NPK"
1823,3713,Sangli,Black,105,40,60,6.0,800,15,"Wheat, 19:19:19 NPK"
1824,3714,Sangli,Black,110,40,60,6.0,800,15,"Wheat, 19:19:19 NPK"
1825,3715,Sangli,Black,115,40,60,6.0,800,15,"Wheat, 19:19:19 NPK"
1826,3717,Sangli,Black,100,45,40,6.5,900,20,"Wheat, 19:19:19 NPK"
1827,3720,Sangli,Black,115,45,40,6.5,900,20,"Wheat, 19:19:19 NPK"
1828,3721,Sangli,Black,120,45,40,6.5,900,20,"Wheat, 19:19:19 NPK"
1829,3723,Sangli,Black,105,50,45,7.0,800,25,"Wheat, 19:19:19 NPK"
1830,3725,Sangli,Black,115,50,45,7.0,800,25,"Wheat, 19:19:19 NPK"
1831,3728,Sangli,Black,105,55,50,7.5,900,15,"Wheat, 19:19:19 NPK"
1832,3730,Sangli,Black,115,55,50,7.5,900,15,"Wheat, 19:19:19 NPK"
1833,3731,Sangli,Black,120,55,50,7.5,900,15,"Wheat, 19:19:19 NPK"
1834,3732,Sangli,Black,100,60,55,6.0,800,20,"Wheat, 19:19:19 NPK"
1835,3733,Sangli,Black,105,60,55,6.0,800,20,"Wheat, 19:19:19 NPK"
1836,3734,Sangli,Black,110,60,55,6.0,800,20,"Wheat, 19:19:19 NPK"
1837,3735,Sangli,Black,115,60,55,6.0,800,20,"Wheat, 19:19:19 NPK"
1838,3739,Sangli,Red,70,40,40,6.0,800,25,"Jowar, 10:26:26 NPK"
1839,3745,Sangli,Red,75,45,45,6.5,900,30,"Jowar, 10:26:26 NPK"
1840,3746,Sangli,Red,80,45,45,6.5,900,30,"Jowar, 10:26:26 NPK"
1841,3748,Sangli,Red,65,50,50,7.0,800,25,"Jowar, 10:26:26 NPK"
1842,3754,Sangli,Red,70,55,55,7.5,900,30,"Jowar, 10:26:26 NPK"
1843,3756,Sangli,Red,80,55,55,7.5,900,30,"Jowar, 10:26:26 NPK"
1844,3758,Sangli,Red,65,60,60,6.0,800,25,"Jowar, 10:26:26 NPK"
1845,3759,Sangli,Red,70,60,60,6.0,800,25,"Jowar, 10:26:26 NPK"
1846,3760,Sangli,Red,75,60,60,6.0,800,25,"Jowar, 10:26:26 NPK"
1847,3762,Sangli,Red,60,40,45,6.5,900,30,"Jowar, Urea"
1848,3764,Sangli,Red,70,40,45,6.5,900,30,"Jowar, Urea"
1849,3766,Sangli,Red,80,40,45,6.5,900,30,"Jowar, Urea"
1850,3769,Sangli,Red,70,45,50,7.0,800,25,"Jowar, Urea"
1851,3771,Sangli,Red,80,45,50,7.0,800,25,"Jowar, Urea"
1852,3772,Sangli,Red,60,50,55,7.5,900,30,"Jowar, Urea"
1853,3773,Sangli,Red,65,50,55,7.5,900,30,"Jowar, Urea"
1854,3774,Sangli,Red,70,50,55,7.5,900,30,"Jowar, Urea"
1855,3775,Sangli,Red,75,50,55,7.5,900,30,"Jowar, Urea"
1856,3776,Sangli,Red,80,50,55,7.5,900,30,"Jowar, Urea"
1857,3777,Sangli,Red,60,55,60,6.0,800,25,"Jowar, Urea"
1858,3778,Sangli,Red,65,55,60,6.0,800,25,"Jowar, Urea"
1859,3779,Sangli,Red,70,55,60,6.0,800,25,"Jowar, Urea"
1860,3780,Sangli,Red,75,55,60,6.0,800,25,"Jowar, Urea"
1861,3784,Sangli,Red,70,60,40,6.5,900,30,"Jowar, Urea"
1862,3786,Sangli,Red,80,60,40,6.5,900,30,"Jowar, Urea"
1863,3787,Sangli,Red,60,40,50,7.0,800,25,"Jowar, SSP"
1864,3791,Sangli,Red,80,40,50,7.0,800,25,"Jowar, SSP"
1865,3792,Sangli,Red,60,45,55,7.5,900,30,"Jowar, SSP"
1866,3793,Sangli,Red,65,45,55,7.5,900,30,"Jowar, SSP"
1867,3794,Sangli,Red,70,45,55,7.5,900,30,"Jowar, SSP"
1868,3797,Sangli,Red,60,50,60,6.0,800,25,"Jowar, SSP"
1869,3801,Sangli,Red,80,50,60,6.0,800,25,"Jowar, SSP"
1870,3803,Sangli,Red,65,55,40,6.5,900,30,"Jowar, SSP"
1871,3804,Sangli,Red,70,55,40,6.5,900,30,"Jowar, SSP"
1872,3806,Sangli,Red,80,55,40,6.5,900,30,"Jowar, SSP"
1873,3807,Sangli,Red,60,60,45,7.0,800,25,"Jowar, SSP"
1874,3808,Sangli,Red,65,60,45,7.0,800,25,"Jowar, SSP"
1875,3810,Sangli,Red,75,60,45,7.0,800,25,"Jowar, SSP"
1876,3811,Sangli,Red,80,60,45,7.0,800,25,"Jowar, SSP"
1877,3813,Sangli,Red,65,40,55,7.5,900,30,"Jowar, 10:26:26 NPK"
1878,3814,Sangli,Red,70,40,55,7.5,900,30,"Jowar, 10:26:26 NPK"
1879,3815,Sangli,Red,75,40,55,7.5,900,30,"Jowar, 10:26:26 NPK"
1880,3816,Sangli,Red,80,40,55,7.5,900,30,"Jowar, 10:26:26 NPK"
1881,3818,Sangli,Red,65,45,60,6.0,800,25,"Jowar, 10:26:26 NPK"
1882,3820,Sangli,Red,75,45,60,6.0,800,25,"Jowar, 10:26:26 NPK"
1883,3822,Sangli,Red,60,50,40,6.5,900,30,"Jowar, 10:26:26 NPK"
1884,3823,Sangli,Red,65,50,40,6.5,900,30,"Jowar, 10:26:26 NPK"
1885,3829,Sangli,Red,70,55,45,7.0,800,25,"Jowar, 10:26:26 NPK"
1886,3830,Sangli,Red,75,55,45,7.0,800,25,"Jowar, 10:26:26 NPK"
1887,3831,Sangli,Red,80,55,45,7.0,800,25,"Jowar, 10:26:26 NPK"
1888,3832,Sangli,Red,60,60,50,7.5,900,30,"Jowar, 10:26:26 NPK"
1889,3834,Sangli,Red,70,60,50,7.5,900,30,"Jowar, 10:26:26 NPK"
1890,3837,Sangli,Red,60,40,60,6.0,800,25,"Jowar, Urea"
1891,3838,Sangli,Red,65,40,60,6.0,800,25,"Jowar, Urea"
1892,3841,Sangli,Red,80,40,60,6.0,800,25,"Jowar, Urea"
1893,3843,Sangli,Red,65,45,40,6.5,900,30,"Jowar, Urea"
1894,3844,Sangli,Red,70,45,40,6.5,900,30,"Jowar, Urea"
1895,3846,Sangli,Red,80,45,40,6.5,900,30,"Jowar, Urea"
1896,3847,Sangli,Red,60,50,45,7.0,800,25,"Jowar, Urea"
1897,3851,Sangli,Red,80,50,45,7.0,800,25,"Jowar, Urea"
1898,3853,Sangli,Red,65,55,50,7.5,900,30,"Jowar, Urea"
1899,3854,Sangli,Red,70,55,50,7.5,900,30,"Jowar, Urea"
1900,3856,Sangli,Red,80,55,50,7.5,900,30,"Jowar, Urea"
1901,3857,Sangli,Red,60,60,45,6.0,800,25,"Jowar, Urea"
1902,3861,Sangli,Red,80,60,45,6.0,800,25,"Jowar, Urea"
1903,3866,Sangli,Light Brown,25,45,25,6.5,900,30,"Groundnut, Chilated Micronutrient"
1904,3867,Sangli,Light Brown,30,45,25,6.5,900,30,"Groundnut, Chilated Micronutrient"
1905,3870,Sangli,Light Brown,30,50,30,7.0,800,25,"Groundnut, Chilated Micronutrient"
1906,3871,Sangli,Light Brown,20,40,25,6.0,900,30,"Groundnut, SSP"
1907,3876,Sangli,Light Brown,30,45,30,6.5,800,25,"Groundnut, SSP"
1908,3883,Sangli,Light Brown,20,45,20,6.5,900,30,"Groundnut, Chilated Micronutrient"
1909,3884,Sangli,Light Brown,25,45,20,6.5,900,30,"Groundnut, Chilated Micronutrient"
1910,3888,Sangli,Light Brown,30,50,25,7.0,800,25,"Groundnut, Chilated Micronutrient"
1911,3889,Sangli,Black,25,20,40,5.5,1500,20,"Turmeric, Urea"
1912,3890,Sangli,Black,30,20,40,5.5,1500,20,"Turmeric, Urea"
1913,3892,Sangli,Black,30,25,45,6.0,1600,25,"Turmeric, Urea"
1914,3895,Sangli,Black,20,30,50,6.5,1700,30,"Turmeric, Urea"
1915,3896,Sangli,Black,25,30,50,6.5,1700,30,"Turmeric, Urea"
1916,3898,Sangli,Black,25,20,45,5.5,1500,20,"Turmeric, Ferrous Sulphate"
1917,3901,Sangli,Black,30,25,50,6.0,1600,25,"Turmeric, Ferrous Sulphate"
1918,3902,Sangli,Black,20,25,50,6.0,1600,25,"Turmeric, Ferrous Sulphate"
1919,3903,Sangli,Black,25,25,50,6.0,1600,25,"Turmeric, Ferrous Sulphate"
1920,3910,Sangli,Black,25,20,40,5.5,1500,20,"Turmeric, White Potash"
1921,3912,Sangli,Black,20,25,40,6.0,1600,25,"Turmeric, White Potash"
1922,3915,Sangli,Black,25,30,45,6.5,1700,30,"Turmeric, White Potash"
1923,3916,Sangli,Black,30,30,45,6.5,1700,30,"Turmeric, White Potash"
1924,3921,Sangli,Black,120,20,45,6.0,700,25,"Cotton, Magnesium Sulphate"
1925,3925,Sangli,Black,115,25,50,6.5,800,30,"Cotton, Magnesium Sulphate"
1926,3928,Sangli,Black,105,30,55,7.0,900,35,"Cotton, Magnesium Sulphate"
1927,3929,Sangli,Black,110,30,55,7.0,900,35,"Cotton, Magnesium Sulphate"
1928,3931,Sangli,Black,120,30,55,7.0,900,35,"Cotton, Magnesium Sulphate"
1929,3933,Sangli,Black,105,20,50,7.5,1000,25,"Cotton, 12:32:16 NPK"
1930,3935,Sangli,Black,115,20,50,7.5,1000,25,"Cotton, 12:32:16 NPK"
1931,3936,Sangli,Black,120,20,50,7.5,1000,25,"Cotton, 12:32:16 NPK"
1932,3938,Sangli,Black,105,25,55,6.0,700,30,"Cotton, 12:32:16 NPK"
1933,3942,Sangli,Black,100,30,45,6.5,800,35,"Cotton, 12:32:16 NPK"
1934,3945,Sangli,Black,115,30,45,6.5,800,35,"Cotton, 12:32:16 NPK"
1935,3954,Sangli,Black,110,25,45,7.5,1000,30,"Cotton, DAP"
1936,3955,Sangli,Black,115,25,45,7.5,1000,30,"Cotton, DAP"
1937,3957,Sangli,Black,100,30,50,6.0,700,35,"Cotton, DAP"
1938,3958,Sangli,Black,105,30,50,6.0,700,35,"Cotton, DAP"
1939,3960,Sangli,Black,115,30,50,6.0,700,35,"Cotton, DAP"
1940,3963,Sangli,Reddish Brown,35,40,20,6.0,600,25,"Tur, Urea"
1941,3965,Sangli,Reddish Brown,30,45,25,6.5,700,30,"Tur, Urea"
1942,3966,Sangli,Reddish Brown,35,45,25,6.5,700,30,"Tur, Urea"
1943,3975,Sangli,Reddish Brown,35,60,25,6.5,700,30,"Tur, Urea"
1944,3976,Sangli,Reddish Brown,40,60,25,6.5,700,30,"Tur, Urea"
1945,3977,Sangli,Reddish Brown,30,40,30,7.0,800,35,"Tur, MOP"
1946,3984,Sangli,Reddish Brown,35,50,25,6.5,700,30,"Tur, MOP"
1947,3988,Sangli,Reddish Brown,40,55,30,7.0,800,35,"Tur, MOP"
1948,3989,Sangli,Reddish Brown,30,60,20,6.0,600,25,"Tur, MOP"
1949,3991,Sangli,Reddish Brown,40,60,20,6.0,600,25,"Tur, MOP"
1950,3992,Sangli,Reddish Brown,30,40,25,6.5,700,30,"Tur, SSP"
1951,3994,Sangli,Reddish Brown,40,40,25,6.5,700,30,"Tur, SSP"
1952,3995,Sangli,Reddish Brown,30,45,30,7.0,800,35,"Tur, SSP"
